,mval_ 0,mval_ 1,mval_ 2,mval_ 3,mval_ 4,mval_ 5,mval_ 6,mval_ 7,mval_ 8,mval_ 9,mval_10,mval_11,mval_12,mval_13,mval_14,mval_15,mval_16,mval_17,mval_18,mval_19,mval_20,mval_21,mval_22,mval_23,mval_24,mval_25,mval_26,mval_27,mval_28,mval_29,mval_30,mval_31,mval_32,mval_33,mval_34,mval_35,mval_36,mval_37,mval_38,mval_39,mval_40,mval_41,mval_42,mval_43,mval_44,mval_45,mval_46
3034,1210.27206086,1234.6172151,1675.73337369,1183.47001324,1204.67102979,1167.2232045,11055.4502274,1582.61542925,1221.42490975,-488631.633786,194580.0835,46864.4592896,-22731.0205219,1241.47910909,1199.22169816,1202.39891886,1144.0975754,1138.7929299,1150.41542382,1175.05241583,1240.51180758,1221.25364164,1237.8907267,1206.09759201,31097.1270863,-68941.0151216,325600.292065,64331.5025978,-375428.245814,1220.78409351,1232.13259751,1210.57530768,1214.02126626,1207.63856509,122529.195913,234826.072399,-7666.14931093,-38678.9222638,1186.44185851,1185.89812344,1157.20545682,1197.49981939,1223.31572671,1244.60669975,1216.34541676,1221.02979713,1239.82684663
3035,1223.9236943,1214.59135258,1704.21507571,1194.13913179,1212.09914772,1117.34154068,11004.1246685,1590.20271248,1237.97701867,24905.1362205,-12450.0768075,43511.2369726,-14598.0747867,1215.12347915,1207.61123713,1192.34543283,1185.44724255,1191.05832034,1146.81444649,1164.283944,1233.27792813,1200.2497973,1246.84734199,1207.81475287,-562409.727149,-71415.5425001,-108320.70496,-164889.925404,-159265.891358,1193.21788793,1256.80612092,1245.53459407,1202.86524602,1228.83308892,-347987.751088,-37906.7826556,509643.433045,751734.588393,1200.86474019,1164.17138833,1165.20290291,1161.66508639,1195.6960017,1209.77967825,1217.81700758,1235.5686552,1240.42105255
3036,1233.11922889,1173.64964495,1650.91629992,1213.1811878,1198.04833606,1113.32928425,10501.8315137,1565.07426318,1215.70717598,2860402.28613,431916.421959,86297.2264036,-15506.9181739,1221.45383626,1171.49754102,1221.96601193,1190.81546306,1214.85829119,1170.27881623,1157.60265573,1226.6916051,1207.74193336,1268.24821936,1190.10993389,-801053.694107,-75701.2124555,148584.499417,375858.164479,-269271.523542,1182.17423422,1236.15612247,1258.18042762,1187.6692901,1196.5100116,-35825.8431347,-17000.2395033,-67544.3361929,40706.8983171,1159.79575242,1163.0327308,1170.18602518,1162.57134444,1212.75416838,1226.04446628,1206.70003252,1226.28795069,1281.08612742
3037,1217.52220486,1172.84289746,1601.27691012,1245.47380223,1167.11685882,1153.23173305,10174.7303604,1555.18791123,1209.66590094,6062943.7206,1463268.05178,75588.7870236,-82863.8234337,1208.95955764,1181.28519834,1231.68719744,1176.36521468,1184.95041556,1182.74522305,1155.74918477,1262.35399399,1247.09744817,1262.64955978,1194.97238386,69546.8400485,79085.781357,-51382.7138359,39083.614857,1554568.97679,1183.32560717,1246.94514817,1252.57912574,1227.2424027,1192.08649281,-19382.3779808,-15884.5993349,-124574.408454,59665.2835871,1165.31234147,1146.717006,1175.17927091,1184.69029642,1205.24882326,1262.23959151,1225.65028493,1192.59504142,1273.5905548
3038,1217.04749383,1225.7754806,1638.70247209,1256.25574139,1134.19755144,1153.46007156,9890.50265602,1537.48348023,1194.88625492,-1597994.74771,730055.823531,-357806.055978,35218.7520914,1193.75087592,1201.71043085,1234.5171346,1203.68659154,1160.88174932,1178.06264558,1128.87314763,1240.32169466,1242.31795766,1253.78661723,1211.82937498,-27886.737235,-103321.953877,-201464.08022,-5588.95624202,-441766.485269,1199.73377018,1238.92272997,1269.24458211,1198.87615674,1205.51802718,-33325.2012217,-21944.6366634,-140089.430885,-129670.76538,1186.67827118,1152.90052927,1187.64772556,1208.16635731,1219.4362771,1225.62962704,1191.11744725,1176.6968734,1219.94283909
3039,1213.39588325,1246.79165319,1665.43372883,1187.99560666,1158.25016334,1132.71871046,10144.3604447,1572.2852612,1180.14993144,-3273.20144742,218587.480877,60992.0375203,37463.2126082,1201.78310865,1195.51687157,1250.09027001,1188.02573126,1150.54930369,1174.95364653,1144.52717065,1223.80780852,1191.34436199,1231.62752273,1240.66824759,537697.832061,675.327070474,-53117.4578418,-136920.401707,-25258.7918972,1193.1401656,1213.02433444,1248.79248984,1196.59358843,1212.37925647,35806.5057756,-104963.408103,-81452.5309994,12189.4694078,1149.84555433,1190.60041172,1188.7508956,1205.09299261,1279.53680021,1229.43939938,1157.25450054,1219.63785985,1205.41328106
3040,1234.07008816,1210.65002027,1621.85959325,1182.99272236,1169.98575455,1109.19399214,10793.1209913,1632.82294908,1204.37413587,-23694.342219,225540.152541,327757.7823,578812.242475,1223.54331625,1234.90030671,1242.64604463,1170.4593393,1146.60417389,1158.8955713,1156.41879545,1228.3404712,1186.82059419,1207.67588889,1239.83868537,24978.2913036,-212761.949826,72118.1625792,-158279.665236,188322.600785,1177.73894483,1241.95024569,1246.74916785,1201.55739722,1219.12417307,42545.3097829,54011.0642371,859969.250128,-257926.606759,1171.90697527,1192.8851608,1179.17508645,1201.49467099,1256.04181804,1274.89031401,1164.81488516,1212.13933614,1184.97259791
3041,1195.83794042,1200.62670668,1607.46432215,1215.15519444,1194.05996985,1124.66314689,10633.573279,1643.81262551,1214.35076998,599833.60814,431562.193055,-20222.3506436,-119847.226393,1215.2291387,1231.51063615,1225.38835347,1211.87131595,1157.93923336,1173.9464122,1139.77242104,1213.01534585,1179.89110295,1205.09558824,1251.33048552,-45257.6556755,-130524.527657,1258070.97982,307604.200224,40832.8980797,1215.7520413,1255.98777847,1283.37914441,1173.46342624,1203.04900263,-32299.2152353,107189.738845,-42353.91921,46121.342042,1191.42911375,1152.64485992,1145.17526383,1226.87422895,1246.04339095,1237.7488818,1178.72679272,1186.47402475,1207.29032382
3042,1184.03925127,1207.92670657,1599.55396446,1201.12435276,1205.44141443,1171.94171764,10398.2133595,1615.51867078,1218.27499546,986780.130501,-302097.658242,-329419.986887,330444.806348,1183.82136453,1221.11521027,1209.68639689,1193.80165486,1212.4862652,1173.21611553,1172.19416059,1245.13887756,1227.65662338,1250.24034312,1250.31475937,-18696.6763665,-355040.444879,-75056.0454481,-78033.6856611,260547.821563,1222.67323065,1238.88002009,1285.29414925,1199.3810915,1202.29390623,-418742.303492,-166626.341934,111285.018096,130819.711751,1168.55417576,1152.50713457,1146.52340258,1214.98662926,1236.26508419,1188.5268002,1201.02208872,1177.61298797,1271.2424236
3043,1224.19531098,1194.49389171,1557.51651123,1193.78133713,1210.74610114,1175.22532716,10481.7940191,1582.53934732,1254.57639559,102263.075548,70616.5311672,-330682.525416,-604177.556281,1187.41014487,1238.79171827,1205.47538547,1156.4949118,1193.99368303,1162.18803247,1189.05932483,1257.98367314,1268.20742076,1270.40098162,1191.90047664,-42141.5261261,-30862.6207149,-66688.9996219,72831.1050591,70838.988949,1204.83451189,1251.38566114,1279.89724119,1197.64588861,1214.59159324,-63456.7584753,-320021.943728,-17446.1094157,-156084.006944,1181.14790478,1195.60695612,1167.54914957,1196.41855072,1213.007843,1185.72743326,1205.73419812,1175.05629497,1265.33505366
3044,1221.19937647,1180.72681321,1621.73113998,1211.43353898,1194.06791879,1164.73563774,10595.5394616,1577.60764008,1239.58754235,-14546.4054026,-68573.6497484,177495.242825,159019.496209,1193.53183817,1252.03134107,1223.01698136,1186.00156123,1136.58781914,1152.61288878,1164.74001542,1228.32052605,1217.71210921,1226.87013828,1208.81693434,87384.2280587,290978.145861,38621.114756,14996.8230129,-68319.688341,1185.74489553,1260.41626527,1280.29323239,1212.33038773,1210.40233349,-17930.6289878,122772.233108,69003.9974117,32203.0182875,1163.78371329,1204.61552024,1184.00433927,1200.27195521,1237.45312501,1196.77016384,1189.41271402,1175.93374835,1205.97627469
3045,1240.84119892,1181.66168611,1676.53908431,1202.92306627,1182.06579371,1178.83572604,10568.8756478,1558.9642479,1182.94042035,-4780.05058715,77803.9743711,70911.5208695,23908.7648858,1184.3375213,1239.31527977,1245.72539314,1194.34823125,1129.62796399,1176.62900046,1119.86226199,1210.40824196,1206.5947925,1206.06952861,1260.50503745,29289.4520082,-260219.593296,162489.076152,160495.424765,-60259.0081418,1210.02820287,1236.83920972,1249.48899383,1253.05005782,1221.54350054,-498016.905722,173981.515931,302252.491796,27617.4217742,1177.81565142,1191.9217833,1190.05150962,1210.53076434,1244.54391495,1176.56861321,1196.80089697,1156.60123519,1202.44656404
3046,1254.58347046,1207.47516373,1615.72812077,1195.94684473,1222.3526279,1182.63970583,10433.467202,1553.02194467,1207.195645,37726.2988548,273131.652178,-224666.388028,53738.4390856,1221.56941783,1215.78615696,1221.97892891,1194.41303844,1157.68461616,1164.58108447,1118.81916307,1202.53253344,1197.45034891,1238.18696858,1256.53609526,41531.7101281,-3532255.86654,54390.7968986,-49032.4007437,-11916.3227114,1240.45580933,1252.59898402,1217.12692562,1230.01305248,1190.33203155,257297.293144,-5319245.41158,672563.263664,-37882.696511,1179.62444379,1185.42722772,1170.85122906,1183.21337923,1222.35720439,1192.39596033,1199.20398006,1163.17530916,1211.23535261
3047,1233.66443779,1232.71904193,1614.92174123,1238.09773955,1184.89381898,1131.45882133,10454.1683889,1574.61847375,1238.10743481,-96321087.0879,-23973540.5553,214184.948795,-38786.5262776,1252.28857555,1228.25601715,1214.22148187,1200.80556028,1160.97774069,1128.67680875,1150.16418495,1210.01730377,1223.1035829,1265.3098611,1213.50086185,86598.0850554,-75698.6253724,-52830.9629923,100506.954185,67172.3434728,1236.55108493,1231.06169425,1216.08126483,1234.62617291,1197.7342117,-99600.3658771,311734.785261,40637.8504093,72467.7813627,1154.21046461,1169.10331527,1195.89239431,1179.13232774,1227.96343542,1220.76238174,1197.76552288,1194.32093871,1221.32518896
3048,1226.80802282,1206.10208488,1667.92611171,1253.31802387,1155.27331064,1108.91416081,10386.1203586,1574.21493279,1225.68275304,66487.5950249,-240165.225803,-18067.3810087,-13673.4141778,1251.06840898,1214.41300933,1230.02901073,1217.56562403,1170.45624807,1167.03280557,1168.01218827,1234.30545179,1181.06551485,1276.63403438,1195.36278926,-10385400.3638,-32268.8091125,-162124.537488,-122261.819603,46116.8742058,1219.24045495,1199.85273208,1262.49329074,1244.14551347,1244.00887093,404959.164996,202537.614228,200359.109512,74656.6279321,1148.36823417,1174.88294218,1227.03064791,1200.68439014,1263.64464331,1234.93106353,1229.3267847,1184.88377236,1239.76293975
3049,1214.90241536,1169.29837066,1700.46293128,1247.10900853,1146.89764988,1109.53138184,10718.3223125,1595.71425827,1223.68470984,-121121.153299,-46915.0487615,51727.4888312,-21154.8304671,1224.85654,1185.34752425,1214.20570261,1202.58865313,1188.50955963,1167.3483583,1143.75489661,1222.48202846,1170.21694452,1283.85967291,1210.59286604,85682.5326006,-407209.006221,-380309.933679,-430008.074672,70236.6017756,1232.44729671,1250.54807517,1261.36051482,1244.74470255,1207.34393181,84579.4352953,617996.103787,153185.16897,124272.559714,1141.65257177,1189.82152801,1210.04955691,1165.22750754,1222.83862482,1226.92222386,1227.84569695,1177.48516114,1224.56419419
3050,1229.35234012,1191.00814467,1678.06359535,1236.04492788,1121.30434142,1116.19703172,10812.5963874,1598.60983228,1200.16167294,100010.281786,-286121.763435,-168451.925491,-20086.5901177,1222.96730032,1177.10755214,1201.17364929,1154.64149651,1180.66064991,1136.12331822,1142.04427687,1194.98943142,1202.89218198,1248.94367587,1195.39715775,25359.6866628,624365.196709,204315.284307,92124.7365264,1774.57429915,1234.53285228,1272.40322289,1239.78462734,1228.31896574,1216.47086139,50303.9317835,1106315.23502,69758.3815988,-591937.837934,1149.14594672,1188.57686071,1164.1464663,1158.17105721,1179.14812878,1197.87463111,1233.40481778,1205.97483085,1229.68360056
3051,1228.66356934,1211.34537181,1647.77871011,1215.32971965,1167.97386417,1130.65699244,10699.1032636,1581.8952654,1203.40502486,267193.409579,61564.4024688,-39294.7397701,-24442.3317374,1204.15597463,1194.75857291,1211.40333563,1176.52659199,1145.39605156,1133.12383382,1143.44650893,1197.40379215,1187.45787878,1225.22069357,1208.55497583,39815.7151962,259283.699407,-12828.0537749,-92161.1537607,-14809.9004368,1218.43418792,1208.46964706,1246.92315094,1195.06167792,1237.30725689,-134578.473644,-31268.8516612,-18256.1943242,-271349.827879,1160.22907536,1181.63818178,1149.41535642,1206.53173776,1234.74973793,1223.14513609,1241.42428758,1224.57465694,1209.71329074
3052,1203.59808049,1198.74266295,1644.91906116,1185.62733531,1208.68098414,1125.23587341,10908.1291684,1577.60031837,1225.98624982,-13090.4369768,2123.61483399,-102094.289171,82998.9501746,1205.86883546,1208.19643862,1216.94634257,1210.55871936,1151.42923629,1156.78300445,1149.57944496,1211.53416372,1188.5068933,1212.02927786,1218.09002916,-47915.7617212,277486.966806,-185500.506014,710032.634539,146938.78712,1224.06545681,1195.52706597,1187.63894947,1220.8569856,1241.49597217,-34253.8645466,938428.629028,109787.222886,319466.48837,1150.6680457,1157.31278402,1180.95649741,1256.01737014,1264.54988656,1211.44496001,1250.84795497,1245.0297535,1228.62962303
3053,1190.35748832,1183.71291917,1618.15828544,1215.74239698,1210.71587296,1161.59574383,10940.6018692,1625.84321131,1220.75090295,-983094.810153,-333807.791661,28355.4251293,166764.986711,1265.44722976,1173.77665756,1241.25321697,1217.11694172,1162.94995405,1148.12315132,1133.19570095,1227.6386719,1230.28049107,1207.15064109,1210.47966047,-81644.6495162,-109236.546193,-113911.310313,90534.4456516,15106.5049491,1222.63542864,1244.8062182,1208.69132244,1210.82840298,1208.04047625,-124647.604842,19224.2887089,5397.13406452,-146737.661906,1138.86713676,1170.04134603,1176.7353449,1244.67132748,1241.64821518,1224.83668679,1239.07632084,1229.43886893,1277.13227979
3054,1221.22639112,1210.49410731,1575.28627971,1233.08826129,1213.80206702,1198.91708506,10774.5027712,1586.68420854,1218.60645409,289519.3862,752504.199479,-564114.092525,-102420.616433,1269.62923036,1161.92779789,1231.39518471,1172.98529774,1136.47861972,1153.63961467,1127.28305752,1192.85165239,1311.7091122,1191.48194667,1190.54123804,-152813.135106,-42010.860453,366945.198117,-657758.013471,-881785.180104,1219.95251752,1257.72523188,1243.51329107,1169.10333581,1180.19574138,-30871.8900846,45908.5900254,-81349.4974443,-58440.3560563,1165.30651304,1200.66331422,1152.63053567,1213.39951215,1197.89996967,1231.7612711,1179.49389515,1195.52457683,1246.16991573
3055,1253.40504913,1229.01686355,1676.56380408,1245.92058888,1197.60047024,1184.86961709,10710.1845313,1548.36717085,1227.57698701,15456.1283193,-43045.7609392,75178.6677199,-226358.513015,1213.88388615,1221.9318795,1219.35735382,1172.28190126,1113.59134966,1144.93889304,1142.39738639,1181.05424818,1278.96949462,1198.73633948,1190.62911167,65074.2907499,-384074.011965,-268078.150091,68079.3023642,-70424.198001,1248.39517987,1222.76048502,1228.62284634,1148.78810409,1209.26831095,-20798.8551333,-39776.1527248,1115553.60515,99242.1269998,1161.07178229,1163.57267262,1142.77747456,1216.50381008,1218.63058284,1151.59333629,1193.86170185,1181.69558393,1238.98119248
3056,1212.7540155,1194.82571084,1737.59179167,1261.2207876,1184.28532749,1143.64162468,10859.5918055,1603.57272062,1213.63760115,-9309.56280069,76293.9988492,322377.476479,327540.887385,1202.13095695,1241.71956515,1195.06215679,1185.14059655,1148.77969222,1131.4966897,1140.74855665,1214.14556561,1205.31939585,1244.28960646,1248.08511428,16689.9714981,-70311.4774394,61181.9706254,385632.680343,333642.482085,1230.52819578,1248.49272811,1226.75215541,1163.18519374,1225.59984226,646523.572866,-30689.0172917,121623.717782,52796.2080745,1166.96872269,1145.44715929,1150.90608063,1201.45266928,1236.88093494,1135.58894855,1211.39134104,1184.68567781,1246.81745642
3057,1208.56984504,1176.94350003,1673.56217731,1213.29715665,1162.26083796,1132.09498117,10655.7455832,1623.54870128,1221.442756,-3926833.65845,-81846.6253729,50592.8563709,-19600.0404074,1235.95880965,1222.34750237,1190.72449086,1150.58756033,1180.86449822,1141.60930124,1130.25068745,1227.59301428,1225.07899984,1288.77330861,1276.13026677,35799.5110241,-302650.373821,-122911.088763,118741.234025,-1330382.09876,1197.43239754,1274.76111973,1198.93637047,1201.4836898,1225.35623739,-74175.0457929,-40905.3013866,-47338.0755515,508223.044233,1172.4092659,1144.53752576,1151.84529033,1157.37135241,1221.32246143,1203.71735372,1184.2648427,1195.39922959,1212.7203618
3058,1198.86096749,1208.58732543,1648.75992343,1181.79947609,1185.9198616,1174.01558767,10354.6844085,1584.64656076,1222.01754739,28254.9982617,-19064.8008986,5827384.33181,-40029.9734842,1229.32881611,1203.47378925,1226.3190666,1176.17418688,1169.30254203,1160.53787583,1121.51844996,1215.35076707,1223.74359238,1255.14755122,1244.37444272,251518.548653,70824.2464186,-32138.1824656,342843.863037,232345.250869,1181.2618055,1233.64271546,1202.47328164,1218.11638754,1218.07780068,-174528.011217,207268.834934,-74891.1534797,-48370.3104193,1172.34135709,1150.71706999,1147.99119597,1163.84734085,1250.8698044,1236.60946684,1181.09470952,1178.22881932,1198.58534063
3059,1195.00594126,1227.0931099,1636.40117138,1212.1398095,1239.90149622,1175.62627742,10410.54128,1563.18214217,1232.38929114,-99849.4046915,-53034.5666676,65086.4429124,-80175.200838,1223.42175712,1185.80656838,1199.30956992,1150.2506289,1125.03487146,1176.4510763,1152.41222098,1198.16743255,1205.87656674,1194.97467962,1228.98329577,-100424.882439,-84943.3602545,189031.889618,202234.555697,43078.498515,1184.20229274,1210.47525346,1212.22397469,1200.83312868,1223.56762724,28468.4655741,-63683.9994339,-41057.0736785,-119964.252002,1180.62192967,1172.8998425,1155.33466082,1186.55399365,1238.17899053,1207.1503454,1205.0337301,1170.67015324,1212.90056721
3060,1250.19593976,1214.07033938,1607.07760865,1229.30375627,1238.78721685,1183.82745634,10620.7464987,1581.30350919,1249.63166325,34371.3689515,91704.6499428,-5971251.48463,-19987.359293,1222.96078641,1182.34141349,1229.37459773,1125.67390213,1127.02014109,1162.78689865,1176.42303016,1193.12022166,1224.02891775,1211.89586564,1240.61039083,-61050.300751,38217.0434867,-89372.7090961,41786.8158768,318290.624526,1214.70900923,1202.11847432,1179.88501756,1173.48469759,1245.40228502,53372.6484642,-26493.5792761,-29260.8374223,-58226.6163075,1172.69715958,1151.35275132,1166.14620853,1215.35260038,1201.44174395,1179.3759214,1214.18289703,1204.54608494,1206.47713182
